timestamp,device_id,zone,firmware,signal_strength,battery_level,cpu_usage,mem_usage,temp_c,latency_ms,event,error_code
2025-12-14T20:30:00+05:30,DEV-0009,East,1.1,59.02,86.64,46.03,42.58,32.01,112.05,warning,
2025-12-14T21:00:00+05:30,DEV-0009,East,1.1,61.03,86.58,35.7,31.32,30.43,50.98,normal,
2025-12-14T21:30:00+05:30,DEV-0009,East,1.1,54.75,86.5,39.61,33.13,30.71,100.52,warning,
2025-12-14T22:00:00+05:30,DEV-0009,East,1.1,35.24,86.45,18.41,18.05,30.22,104.23,warning,
2025-12-14T22:30:00+05:30,DEV-0009,East,1.1,51.48,86.37,40.33,38.92,25.89,104.66,warning,
2025-12-14T23:00:00+05:30,DEV-0009,East,1.1,69.39,86.32,26.69,21.16,26.1,45.48,normal,
2025-12-14T23:30:00+05:30,DEV-0009,East,1.1,71.72,86.27,22.12,13.43,28.79,37.08,normal,
2025-12-15T00:00:00+05:30,DEV-0009,East,1.1,70.21,86.2,38.12,38.47,32.07,68.37,normal,
2025-12-15T00:30:00+05:30,DEV-0009,East,1.1,61.24,86.14,39.09,32.64,24.62,57.48,normal,
2025-12-15T01:00:00+05:30,DEV-0009,East,1.1,71.86,86.08,30.01,29.01,24.52,55.27,normal,
2025-12-15T01:30:00+05:30,DEV-0009,East,1.1,48.57,86.03,24.53,19.3,22.48,29.23,normal,
2025-12-15T02:00:00+05:30,DEV-0009,East,1.1,65.73,85.97,35.87,30.05,21.61,40.18,normal,
2025-12-15T02:30:00+05:30,DEV-0009,East,1.1,67.16,85.91,24.12,21.21,25.28,41.75,normal,
2025-12-15T03:00:00+05:30,DEV-0009,East,1.1,70.01,85.86,29.43,27.64,26.25,29.43,normal,
2025-12-15T03:30:00+05:30,DEV-0009,East,1.1,55.6,85.78,42.17,40.07,25.4,120.97,warning,
2025-12-15T04:00:00+05:30,DEV-0009,East,1.1,67.29,85.72,35.34,31.73,25.06,46.66,normal,
2025-12-15T04:30:00+05:30,DEV-0009,East,1.1,62.44,85.66,33.17,30.53,25.48,55.4,normal,
2025-12-15T05:00:00+05:30,DEV-0009,East,1.1,45.43,85.59,32.76,27.01,24.83,110.0,warning,
2025-12-15T05:30:00+05:30,DEV-0009,East,1.1,53.22,85.52,36.95,27.75,26.53,107.06,warning,
2025-12-15T06:00:00+05:30,DEV-0009,East,1.1,76.61,85.45,40.52,24.97,30.07,45.48,normal,
2025-12-15T06:30:00+05:30,DEV-0009,East,1.1,56.02,85.39,31.33,30.89,25.49,36.27,normal,
2025-12-15T07:00:00+05:30,DEV-0009,East,1.1,70.56,85.31,52.05,53.54,28.58,47.87,normal,
2025-12-15T07:30:00+05:30,DEV-0009,East,1.1,71.44,85.25,40.84,36.49,28.69,57.35,normal,
2025-12-15T08:00:00+05:30,DEV-0009,East,1.1,65.46,85.18,45.03,36.1,28.72,57.5,normal,
2025-12-15T08:30:00+05:30,DEV-0009,East,1.1,53.86,85.09,55.33,52.0,31.36,131.34,warning,
2025-12-15T09:00:00+05:30,DEV-0009,East,1.1,69.44,85.01,49.81,38.8,26.49,47.87,normal,
2025-12-15T09:30:00+05:30,DEV-0009,East,1.1,62.14,84.92,60.04,56.29,34.0,133.17,warning,
2025-12-15T10:00:00+05:30,DEV-0009,East,1.1,60.45,84.83,54.55,53.79,31.17,116.54,warning,
2025-12-15T10:30:00+05:30,DEV-0009,East,1.1,50.88,84.74,57.52,43.86,32.26,125.4,warning,
2025-12-15T11:00:00+05:30,DEV-0009,East,1.1,54.99,84.64,60.08,41.7,34.37,133.72,warning,
2025-12-15T11:30:00+05:30,DEV-0009,East,1.1,51.03,84.55,62.77,54.84,32.66,144.34,warning,
2025-12-15T12:00:00+05:30,DEV-0009,East,1.1,69.59,84.45,65.46,56.76,38.78,136.21,warning,
2025-12-15T12:30:00+05:30,DEV-0009,East,1.1,75.34,84.34,70.36,54.87,35.24,128.59,warning,
2025-12-15T13:00:00+05:30,DEV-0009,East,1.1,69.24,84.24,70.58,60.55,42.54,135.07,warning,
2025-12-15T13:30:00+05:30,DEV-0009,East,1.1,61.99,84.15,56.71,49.44,37.85,132.92,warning,
2025-12-15T14:00:00+05:30,DEV-0009,East,1.1,56.93,84.04,74.83,68.29,36.93,138.96,warning,
2025-12-15T14:30:00+05:30,DEV-0009,East,1.1,64.76,83.97,49.45,37.22,35.81,50.67,normal,
2025-12-15T15:00:00+05:30,DEV-0009,East,1.1,55.83,83.88,57.58,43.4,37.33,126.58,warning,
2025-12-15T15:30:00+05:30,DEV-0009,East,1.1,59.69,83.78,60.84,52.64,40.61,136.75,warning,
2025-12-15T16:00:00+05:30,DEV-0009,East,1.1,51.79,83.7,51.65,36.24,38.35,135.32,warning,
2025-12-15T16:30:00+05:30,DEV-0009,East,1.1,66.51,83.6,62.02,57.38,38.71,124.61,warning,
2025-12-15T17:00:00+05:30,DEV-0009,East,1.1,67.01,83.5,64.27,53.13,36.22,112.79,warning,
2025-12-15T17:30:00+05:30,DEV-0009,East,1.1,69.09,83.43,51.03,44.95,34.4,37.99,normal,
2025-12-15T18:00:00+05:30,DEV-0009,East,1.1,59.58,83.33,58.64,38.12,36.91,127.91,warning,
2025-12-15T18:30:00+05:30,DEV-0009,East,1.1,58.88,83.24,59.69,49.87,37.89,106.85,warning,
2025-12-15T19:00:00+05:30,DEV-0009,East,1.1,43.56,83.17,35.46,35.16,32.71,111.59,warning,
2025-12-15T19:30:00+05:30,DEV-0009,East,1.1,43.14,83.08,50.21,41.6,32.06,127.21,warning,
2025-12-15T20:00:00+05:30,DEV-0009,East,1.1,57.31,83.0,49.65,37.71,30.7,112.39,warning,
2025-12-15T20:30:00+05:30,DEV-0009,East,1.1,65.01,82.93,37.17,31.3,27.91,31.38,normal,
2025-12-15T21:00:00+05:30,DEV-0009,East,1.1,51.33,82.86,32.82,22.12,29.4,91.44,warning,
2025-12-15T21:30:00+05:30,DEV-0009,East,1.1,54.06,82.79,34.83,32.25,29.28,96.83,warning,
2025-12-15T22:00:00+05:30,DEV-0009,East,1.1,54.16,82.72,36.9,36.19,29.25,106.28,warning,
2025-12-15T22:30:00+05:30,DEV-0009,East,1.1,41.57,82.65,30.59,20.51,29.31,115.81,warning,
2025-12-15T23:00:00+05:30,DEV-0009,East,1.1,62.4,82.59,39.41,31.8,27.32,47.8,normal,
2025-12-15T23:30:00+05:30,DEV-0009,East,1.1,54.5,82.51,36.95,32.38,31.13,128.88,warning,
2025-12-16T00:00:00+05:30,DEV-0009,East,1.1,66.11,82.45,35.35,27.51,24.66,55.32,normal,
2025-12-16T00:30:00+05:30,DEV-0009,East,1.1,59.69,82.38,41.45,33.38,28.3,52.01,normal,
2025-12-16T01:00:00+05:30,DEV-0009,East,1.1,58.21,82.32,35.85,27.25,23.74,44.91,normal,
2025-12-16T01:30:00+05:30,DEV-0009,East,1.1,58.43,82.26,32.54,26.71,23.96,38.91,normal,
2025-12-16T02:00:00+05:30,DEV-0009,East,1.1,56.73,82.21,20.33,18.65,25.16,38.43,normal,
2025-12-16T02:30:00+05:30,DEV-0009,East,1.1,46.38,82.14,39.53,33.78,27.9,114.69,warning,
2025-12-16T03:00:00+05:30,DEV-0009,East,1.1,74.53,82.07,40.82,33.79,25.3,51.2,normal,
2025-12-16T03:30:00+05:30,DEV-0009,East,1.1,58.66,82.02,28.75,30.31,25.22,37.43,normal,
2025-12-16T04:00:00+05:30,DEV-0009,East,1.1,60.32,81.96,25.87,18.77,27.51,29.15,normal,
2025-12-16T04:30:00+05:30,DEV-0009,East,1.1,65.79,81.9,39.58,31.67,23.71,66.17,normal,
2025-12-16T05:00:00+05:30,DEV-0009,East,1.1,53.84,81.85,20.41,16.26,26.64,43.26,normal,
2025-12-16T05:30:00+05:30,DEV-0009,East,1.1,60.01,81.78,39.78,23.27,25.44,50.55,normal,
2025-12-16T06:00:00+05:30,DEV-0009,East,1.1,84.16,81.71,50.37,42.14,28.48,58.45,normal,
2025-12-16T06:30:00+05:30,DEV-0009,East,1.1,63.37,81.64,37.29,33.86,28.65,57.82,normal,
2025-12-16T07:00:00+05:30,DEV-0009,East,1.1,51.42,81.56,44.32,35.55,26.25,106.71,warning,
2025-12-16T07:30:00+05:30,DEV-0009,East,1.1,39.19,81.48,45.31,43.01,27.77,112.86,warning,
2025-12-16T08:00:00+05:30,DEV-0009,East,1.1,70.01,81.4,55.01,51.82,31.89,50.4,normal,
2025-12-16T08:30:00+05:30,DEV-0009,East,1.1,49.88,81.32,49.67,48.88,30.3,115.81,warning,
2025-12-16T09:00:00+05:30,DEV-0009,East,1.1,54.57,81.24,48.2,35.91,29.95,106.35,warning,
2025-12-16T09:30:00+05:30,DEV-0009,East,1.1,55.84,81.16,40.84,30.92,31.9,99.14,warning,
2025-12-16T10:00:00+05:30,DEV-0009,East,1.1,50.87,81.07,55.68,49.46,31.03,102.85,warning,
2025-12-16T10:30:00+05:30,DEV-0009,East,1.1,59.24,80.98,56.17,47.96,31.48,135.15,warning,
2025-12-16T11:00:00+05:30,DEV-0009,East,1.1,54.49,80.9,42.08,35.0,28.67,106.6,warning,
2025-12-16T11:30:00+05:30,DEV-0009,East,1.1,66.11,80.81,51.73,38.35,35.38,120.62,warning,
2025-12-16T12:00:00+05:30,DEV-0009,East,1.1,61.41,80.72,56.2,48.87,35.53,120.53,warning,
2025-12-16T12:30:00+05:30,DEV-0009,East,1.1,40.4,80.63,57.16,54.66,37.05,128.04,warning,
2025-12-16T13:00:00+05:30,DEV-0009,East,1.1,74.52,80.55,62.41,55.1,39.14,43.59,normal,
2025-12-16T13:30:00+05:30,DEV-0009,East,1.1,50.45,80.45,62.18,50.05,36.49,119.07,warning,
2025-12-16T14:00:00+05:30,DEV-0009,East,1.1,56.73,80.35,62.7,50.94,37.08,135.36,warning,
2025-12-16T14:30:00+05:30,DEV-0009,East,1.1,81.54,80.24,81.13,70.8,39.32,154.06,warning,
2025-12-16T15:00:00+05:30,DEV-0009,East,1.1,48.42,80.15,59.1,48.58,36.0,118.48,warning,
2025-12-16T15:30:00+05:30,DEV-0009,East,1.1,67.98,80.06,54.98,57.26,33.89,116.68,warning,
2025-12-16T16:00:00+05:30,DEV-0009,East,1.1,65.48,79.95,73.52,69.62,35.67,141.17,warning,
2025-12-16T16:30:00+05:30,DEV-0009,East,1.1,51.51,79.85,71.49,59.12,37.54,134.09,warning,
2025-12-16T17:00:00+05:30,DEV-0009,East,1.1,51.99,79.76,49.7,45.29,37.81,117.45,warning,
2025-12-16T17:30:00+05:30,DEV-0009,East,1.1,78.45,79.67,66.44,60.61,39.75,65.64,normal,
2025-12-16T18:00:00+05:30,DEV-0009,East,1.1,72.25,79.61,40.16,32.43,33.78,42.83,normal,
2025-12-16T18:30:00+05:30,DEV-0009,East,1.1,58.3,79.5,75.95,68.36,36.7,126.22,warning,
2025-12-16T19:00:00+05:30,DEV-0009,East,1.1,40.14,79.4,65.2,53.63,38.81,128.76,warning,
2025-12-16T19:30:00+05:30,DEV-0009,East,1.1,31.93,79.31,53.08,45.88,34.66,123.96,warning,
2025-12-16T20:00:00+05:30,DEV-0009,East,1.1,40.1,79.22,53.53,53.94,33.32,123.96,warning,
2025-12-16T20:30:00+05:30,DEV-0009,East,1.1,61.15,79.14,48.05,37.38,32.44,106.5,warning,
2025-12-16T21:00:00+05:30,DEV-0009,East,1.1,37.81,79.07,37.11,32.7,31.76,122.79,warning,
2025-12-16T21:30:00+05:30,DEV-0009,East,1.1,54.08,78.98,49.9,46.45,28.4,99.05,warning,
2025-12-16T22:00:00+05:30,DEV-0009,East,1.1,62.85,78.9,49.24,39.71,31.67,119.23,warning,
2025-12-16T22:30:00+05:30,DEV-0009,East,1.1,31.75,78.83,30.78,23.02,29.12,100.37,warning,
2025-12-16T23:00:00+05:30,DEV-0009,East,1.1,54.72,78.77,34.71,28.08,30.11,36.78,normal,
2025-12-16T23:30:00+05:30,DEV-0009,East,1.1,61.53,78.72,23.68,13.46,27.6,34.41,normal,
2025-12-17T00:00:00+05:30,DEV-0009,East,1.1,56.56,78.66,31.96,24.12,28.74,27.51,normal,
2025-12-17T00:30:00+05:30,DEV-0009,East,1.1,53.29,78.6,29.24,25.75,24.23,46.06,normal,
2025-12-17T01:00:00+05:30,DEV-0009,East,1.1,58.67,78.54,40.71,33.5,25.33,64.92,normal,
2025-12-17T01:30:00+05:30,DEV-0009,East,1.1,70.38,78.47,43.08,34.97,26.7,43.01,normal,
2025-12-17T02:00:00+05:30,DEV-0009,East,1.1,73.69,78.42,21.62,16.34,23.18,59.84,normal,
2025-12-17T02:30:00+05:30,DEV-0009,East,1.1,67.05,78.36,36.42,34.97,27.3,37.68,normal,
2025-12-17T03:00:00+05:30,DEV-0009,East,1.1,80.53,78.29,37.73,25.94,22.81,41.02,normal,
2025-12-17T03:30:00+05:30,DEV-0009,East,1.1,59.65,78.25,17.4,16.09,23.94,48.56,normal,
2025-12-17T04:00:00+05:30,DEV-0009,East,1.1,70.97,78.18,40.06,39.23,24.84,36.45,normal,
2025-12-17T04:30:00+05:30,DEV-0009,East,1.1,54.81,78.13,21.72,16.84,23.42,35.3,normal,
2025-12-17T05:00:00+05:30,DEV-0009,East,1.1,94.31,78.07,30.88,25.95,23.09,58.56,normal,
2025-12-17T05:30:00+05:30,DEV-0009,East,1.1,50.35,78.01,29.39,28.92,26.17,91.43,warning,
2025-12-17T06:00:00+05:30,DEV-0009,East,1.1,73.04,77.95,25.83,18.73,26.11,44.65,normal,
2025-12-17T06:30:00+05:30,DEV-0009,East,1.1,42.38,77.87,49.17,40.85,32.21,121.05,warning,
2025-12-17T07:00:00+05:30,DEV-0009,East,1.1,67.81,77.81,34.85,27.95,32.92,26.12,normal,
2025-12-17T07:30:00+05:30,DEV-0009,East,1.1,61.14,77.74,41.33,37.35,26.84,43.23,normal,
2025-12-17T08:00:00+05:30,DEV-0009,East,1.1,64.64,77.67,46.61,36.91,26.16,75.57,normal,
2025-12-17T08:30:00+05:30,DEV-0009,East,1.1,60.14,77.58,54.76,53.46,28.78,120.33,warning,
2025-12-17T09:00:00+05:30,DEV-0009,East,1.1,58.8,77.5,43.19,36.93,30.9,114.48,warning,
2025-12-17T09:30:00+05:30,DEV-0009,East,1.1,56.92,77.41,56.89,53.22,34.89,122.95,warning,
2025-12-17T10:00:00+05:30,DEV-0009,East,1.1,59.1,77.32,53.08,51.33,32.05,138.01,warning,
2025-12-17T10:30:00+05:30,DEV-0009,East,1.1,74.68,77.25,48.66,42.92,34.48,44.38,normal,
2025-12-17T11:00:00+05:30,DEV-0009,East,1.1,56.33,77.15,66.52,61.36,33.56,119.29,warning,
2025-12-17T11:30:00+05:30,DEV-0009,East,1.1,82.59,77.04,76.41,68.2,35.42,129.83,warning,
2025-12-17T12:00:00+05:30,DEV-0009,East,1.1,60.61,76.94,62.61,51.73,36.25,128.9,warning,
2025-12-17T12:30:00+05:30,DEV-0009,East,1.1,74.0,76.86,57.07,43.05,35.94,60.27,normal,
2025-12-17T13:00:00+05:30,DEV-0009,East,1.1,71.44,76.78,56.75,53.17,36.23,61.79,normal,
2025-12-17T13:30:00+05:30,DEV-0009,East,1.1,44.37,76.68,69.51,60.44,35.32,123.49,warning,
2025-12-17T14:00:00+05:30,DEV-0009,East,1.1,46.48,76.58,63.31,51.55,39.71,131.78,warning,
2025-12-17T14:30:00+05:30,DEV-0009,East,1.1,53.22,76.49,54.56,46.11,39.21,101.0,warning,
2025-12-17T15:00:00+05:30,DEV-0009,East,1.1,44.56,76.41,49.09,48.3,38.91,112.74,warning,
2025-12-17T15:30:00+05:30,DEV-0009,East,1.1,55.87,76.31,64.99,57.49,36.15,117.32,warning,
2025-12-17T16:00:00+05:30,DEV-0009,East,1.1,60.28,76.22,50.86,38.98,36.63,105.04,warning,
2025-12-17T16:30:00+05:30,DEV-0009,East,1.1,66.49,76.13,56.56,52.11,35.53,102.03,warning,
2025-12-17T17:00:00+05:30,DEV-0009,East,1.1,61.81,76.03,71.38,52.71,35.38,129.88,warning,
2025-12-17T17:30:00+05:30,DEV-0009,East,1.1,60.05,75.94,50.08,47.49,36.04,120.85,warning,
2025-12-17T18:00:00+05:30,DEV-0009,East,1.1,64.24,75.85,63.36,61.6,31.73,127.91,warning,
2025-12-17T18:30:00+05:30,DEV-0009,East,1.1,62.9,75.77,44.82,33.88,35.87,61.48,normal,
2025-12-17T19:00:00+05:30,DEV-0009,East,1.1,73.08,75.69,57.94,49.2,32.23,70.17,normal,
2025-12-17T19:30:00+05:30,DEV-0009,East,1.1,55.87,75.6,53.42,40.71,33.03,96.56,warning,
2025-12-17T20:00:00+05:30,DEV-0009,East,1.1,29.89,75.52,50.57,41.37,28.3,124.58,warning,
2025-12-17T20:30:00+05:30,DEV-0009,East,1.1,58.27,75.45,39.63,32.99,35.04,51.29,normal,
2025-12-17T21:00:00+05:30,DEV-0009,East,1.1,76.69,75.38,47.48,40.59,32.64,54.41,normal,
2025-12-17T21:30:00+05:30,DEV-0009,East,1.1,64.26,75.31,43.33,30.21,30.55,48.23,normal,
2025-12-17T22:00:00+05:30,DEV-0009,East,1.1,66.55,75.22,53.5,45.26,29.07,110.59,warning,
2025-12-17T22:30:00+05:30,DEV-0009,East,1.1,60.95,75.17,31.67,27.2,26.17,48.62,normal,
2025-12-17T23:00:00+05:30,DEV-0009,East,1.1,69.13,75.09,45.26,34.46,28.27,40.74,normal,
2025-12-17T23:30:00+05:30,DEV-0009,East,1.1,73.08,75.04,26.34,23.58,27.4,50.61,normal,
2025-12-18T00:00:00+05:30,DEV-0009,East,1.1,56.66,74.98,30.43,27.49,26.14,38.08,normal,
2025-12-18T00:30:00+05:30,DEV-0009,East,1.1,54.99,74.93,26.28,16.84,26.93,19.41,normal,
2025-12-18T01:00:00+05:30,DEV-0009,East,1.1,64.55,74.88,26.73,29.51,29.25,42.06,normal,
2025-12-18T01:30:00+05:30,DEV-0009,East,1.1,69.69,74.82,29.01,26.86,23.26,29.7,normal,
2025-12-18T02:00:00+05:30,DEV-0009,East,1.1,32.45,74.74,41.66,36.81,26.56,100.74,warning,
2025-12-18T02:30:00+05:30,DEV-0009,East,1.1,58.05,74.68,33.92,28.4,28.9,51.65,normal,
2025-12-18T03:00:00+05:30,DEV-0009,East,1.1,45.47,74.6,40.56,38.63,25.22,119.81,warning,
2025-12-18T03:30:00+05:30,DEV-0009,East,1.1,63.77,74.55,31.5,26.31,24.97,41.89,normal,
2025-12-18T04:00:00+05:30,DEV-0009,East,1.1,81.9,74.48,42.6,38.44,27.08,29.01,normal,
2025-12-18T04:30:00+05:30,DEV-0009,East,1.1,58.76,74.42,35.36,33.52,27.21,51.41,normal,
2025-12-18T05:00:00+05:30,DEV-0009,East,1.1,62.14,74.36,28.66,20.79,27.78,37.8,normal,
2025-12-18T05:30:00+05:30,DEV-0009,East,1.1,71.62,74.29,45.04,40.42,27.4,64.81,normal,
2025-12-18T06:00:00+05:30,DEV-0009,East,1.1,74.94,74.21,50.27,47.62,26.39,74.02,normal,
2025-12-18T06:30:00+05:30,DEV-0009,East,1.1,69.56,74.14,45.44,37.38,29.26,35.92,normal,
2025-12-18T07:00:00+05:30,DEV-0009,East,1.1,60.37,74.06,49.03,35.57,27.0,137.79,warning,
2025-12-18T07:30:00+05:30,DEV-0009,East,1.1,65.7,73.97,54.74,38.03,30.58,100.46,warning,
2025-12-18T08:00:00+05:30,DEV-0009,East,1.1,65.27,73.9,44.5,44.58,29.98,46.2,normal,
2025-12-18T08:30:00+05:30,DEV-0009,East,1.1,52.96,73.82,43.08,37.35,30.47,121.23,warning,
2025-12-18T09:00:00+05:30,DEV-0009,East,1.1,42.49,73.73,53.84,45.01,31.6,111.4,warning,
2025-12-11T09:30:00+05:30,DEV-0010,Central,1.0,72.32,99.92,45.03,35.4,33.13,84.52,warning,
2025-12-11T10:00:00+05:30,DEV-0010,Central,1.0,69.94,99.84,40.34,35.56,33.34,121.27,warning,
2025-12-11T10:30:00+05:30,DEV-0010,Central,1.0,84.52,99.77,45.59,34.57,33.41,45.96,normal,
2025-12-11T11:00:00+05:30,DEV-0010,Central,1.0,88.51,99.7,51.82,56.05,39.4,59.85,normal,
2025-12-11T11:30:00+05:30,DEV-0010,Central,1.0,94.32,99.6,66.33,49.37,34.25,123.27,warning,
2025-12-11T12:00:00+05:30,DEV-0010,Central,1.0,64.96,99.49,75.09,65.83,34.1,140.73,warning,
2025-12-11T12:30:00+05:30,DEV-0010,Central,1.0,88.01,99.4,56.8,42.36,37.16,114.8,warning,
2025-12-11T13:00:00+05:30,DEV-0010,Central,1.0,76.91,99.3,60.54,51.53,36.36,129.69,warning,
2025-12-11T13:30:00+05:30,DEV-0010,Central,1.0,78.76,99.21,56.33,49.13,32.92,121.78,warning,
2025-12-11T14:00:00+05:30,DEV-0010,Central,1.0,87.14,99.13,52.24,40.59,38.24,57.31,normal,
2025-12-11T14:30:00+05:30,DEV-0010,Central,1.0,74.5,99.05,52.08,37.94,38.09,115.06,warning,
2025-12-11T15:00:00+05:30,DEV-0010,Central,1.0,73.17,98.96,53.55,46.05,39.99,113.29,warning,
2025-12-11T15:30:00+05:30,DEV-0010,Central,1.0,68.06,98.86,62.47,50.93,37.22,121.32,warning,
2025-12-11T16:00:00+05:30,DEV-0010,Central,1.0,63.33,98.77,56.63,54.97,34.08,116.21,warning,
2025-12-11T16:30:00+05:30,DEV-0010,Central,1.0,68.68,98.68,57.12,46.84,35.74,123.6,warning,
2025-12-11T17:00:00+05:30,DEV-0010,Central,1.0,76.71,98.59,61.51,51.57,33.79,109.97,warning,
2025-12-11T17:30:00+05:30,DEV-0010,Central,1.0,74.5,98.5,55.53,48.36,39.85,120.27,warning,
2025-12-11T18:00:00+05:30,DEV-0010,Central,1.0,65.19,98.42,44.68,42.22,37.67,128.48,warning,
2025-12-11T18:30:00+05:30,DEV-0010,Central,1.0,65.5,98.32,59.2,49.85,38.75,117.34,warning,
2025-12-11T19:00:00+05:30,DEV-0010,Central,1.0,79.51,98.26,32.77,30.18,35.13,48.99,normal,
2025-12-11T19:30:00+05:30,DEV-0010,Central,1.0,70.76,98.19,40.07,39.29,30.92,85.44,warning,
2025-12-11T20:00:00+05:30,DEV-0010,Central,1.0,59.07,98.1,57.3,48.25,33.5,103.88,warning,
2025-12-11T20:30:00+05:30,DEV-0010,Central,1.0,69.58,98.02,43.52,31.7,34.28,109.06,warning,
2025-12-11T21:00:00+05:30,DEV-0010,Central,1.0,75.16,97.96,23.72,25.34,27.26,37.64,normal,
2025-12-11T21:30:00+05:30,DEV-0010,Central,1.0,78.56,97.91,22.85,18.51,30.83,37.62,normal,
2025-12-11T22:00:00+05:30,DEV-0010,Central,1.0,74.64,97.86,30.34,23.64,31.39,63.78,normal,
2025-12-11T22:30:00+05:30,DEV-0010,Central,1.0,83.49,97.8,26.89,24.85,33.5,34.63,normal,
2025-12-11T23:00:00+05:30,DEV-0010,Central,1.0,80.06,97.74,34.39,33.67,30.82,45.58,normal,
2025-12-11T23:30:00+05:30,DEV-0010,Central,1.0,54.93,97.67,35.96,30.32,29.42,99.13,warning,
2025-12-12T00:00:00+05:30,DEV-0010,Central,1.0,73.4,97.62,21.27,21.5,27.01,44.15,normal,
2025-12-12T00:30:00+05:30,DEV-0010,Central,1.0,74.1,97.57,23.34,21.63,27.75,26.3,normal,
2025-12-12T01:00:00+05:30,DEV-0010,Central,1.0,95.39,97.53,15.04,13.53,26.94,24.94,normal,
2025-12-12T01:30:00+05:30,DEV-0010,Central,1.0,82.59,97.48,21.5,16.6,21.74,26.93,normal,
2025-12-12T02:00:00+05:30,DEV-0010,Central,1.0,72.09,97.43,14.39,12.01,25.6,40.5,normal,
2025-12-12T02:30:00+05:30,DEV-0010,Central,1.0,67.27,97.38,22.96,24.36,20.36,39.54,normal,
2025-12-12T03:00:00+05:30,DEV-0010,Central,1.0,76.56,97.34,18.29,10.87,20.77,36.72,normal,
2025-12-12T03:30:00+05:30,DEV-0010,Central,1.0,71.92,97.28,29.19,25.31,26.17,39.33,normal,
2025-12-12T04:00:00+05:30,DEV-0010,Central,1.0,100.0,97.22,33.79,30.47,27.49,55.31,normal,
2025-12-12T04:30:00+05:30,DEV-0010,Central,1.0,79.85,97.16,37.27,36.26,24.34,44.73,normal,
2025-12-12T05:00:00+05:30,DEV-0010,Central,1.0,88.25,97.1,29.01,27.65,28.89,60.48,normal,
2025-12-12T05:30:00+05:30,DEV-0010,Central,1.0,85.15,97.04,35.64,32.84,30.57,57.7,normal,
2025-12-12T06:00:00+05:30,DEV-0010,Central,1.0,86.57,96.98,29.06,23.65,29.11,25.67,normal,
2025-12-12T06:30:00+05:30,DEV-0010,Central,1.0,66.19,96.92,28.79,23.1,27.92,107.48,warning,
2025-12-12T07:00:00+05:30,DEV-0010,Central,1.0,88.37,96.86,27.17,19.71,29.01,51.63,normal,
2025-12-12T07:30:00+05:30,DEV-0010,Central,1.0,74.12,96.78,43.66,37.95,30.37,105.94,warning,
2025-12-12T08:00:00+05:30,DEV-0010,Central,1.0,90.0,96.73,27.12,25.39,30.03,43.68,normal,
2025-12-12T08:30:00+05:30,DEV-0010,Central,1.0,79.26,96.64,53.24,45.53,30.03,100.63,warning,
2025-12-12T09:00:00+05:30,DEV-0010,Central,1.0,92.54,96.57,46.07,38.56,31.48,40.94,normal,
2025-12-12T09:30:00+05:30,DEV-0010,Central,1.0,81.0,96.48,49.2,39.97,33.22,110.94,warning,
2025-12-12T10:00:00+05:30,DEV-0010,Central,1.0,73.14,96.39,59.39,53.35,35.13,107.41,warning,
2025-12-12T10:30:00+05:30,DEV-0010,Central,1.0,89.06,96.32,41.6,36.42,35.0,49.95,normal,
2025-12-12T11:00:00+05:30,DEV-0010,Central,1.0,76.38,96.23,56.55,52.59,33.46,125.4,warning,
2025-12-12T11:30:00+05:30,DEV-0010,Central,1.0,80.38,96.13,72.76,56.79,36.79,119.02,warning,
2025-12-12T12:00:00+05:30,DEV-0010,Central,1.0,75.89,96.03,59.39,55.65,36.16,107.97,warning,
2025-12-12T12:30:00+05:30,DEV-0010,Central,1.0,69.59,95.95,52.28,45.1,40.55,102.16,warning,
2025-12-12T13:00:00+05:30,DEV-0010,Central,1.0,73.41,95.85,60.98,53.1,38.1,134.58,warning,
2025-12-12T13:30:00+05:30,DEV-0010,Central,1.0,82.12,95.74,74.76,75.53,40.2,114.78,warning,
2025-12-12T14:00:00+05:30,DEV-0010,Central,1.0,84.72,95.65,58.34,54.01,39.91,124.21,warning,
2025-12-12T14:30:00+05:30,DEV-0010,Central,1.0,54.8,95.56,51.97,47.81,39.3,131.79,warning,
2025-12-12T15:00:00+05:30,DEV-0010,Central,1.0,78.2,95.47,60.02,43.19,34.13,109.81,warning,
2025-12-12T15:30:00+05:30,DEV-0010,Central,1.0,74.22,95.38,51.63,44.81,37.21,108.09,warning,
2025-12-12T16:00:00+05:30,DEV-0010,Central,1.0,61.3,95.31,43.61,32.06,38.24,113.69,warning,
2025-12-12T16:30:00+05:30,DEV-0010,Central,1.0,83.58,95.21,66.17,52.28,38.51,127.05,warning,
2025-12-12T17:00:00+05:30,DEV-0010,Central,1.0,58.09,95.11,66.72,60.86,34.66,121.28,warning,
2025-12-12T17:30:00+05:30,DEV-0010,Central,1.0,89.82,95.01,59.62,47.78,35.05,116.79,warning,
2025-12-12T18:00:00+05:30,DEV-0010,Central,1.0,45.67,94.92,61.14,52.51,35.04,124.57,warning,
2025-12-12T18:30:00+05:30,DEV-0010,Central,1.0,72.25,94.83,48.29,39.01,36.08,109.93,warning,
2025-12-12T19:00:00+05:30,DEV-0010,Central,1.0,62.5,94.74,59.76,54.03,36.15,118.34,warning,
2025-12-12T19:30:00+05:30,DEV-0010,Central,1.0,64.52,94.66,41.23,33.84,36.85,129.84,warning,
